"","x1","x2"
"412",1605,0.00117001142499812
"413",1604,0.00116671808946561
"414",1603,0.00116342701122453
"415",1602,0.00116013824751801
"416",1601,0.00115685185530188
"417",1600,0.00115356789124251
"418",1599,0.00115190470292209
"419",1598,0.00115024241480198
"420",1597,0.00114858104365233
"421",1596,0.00114692060617714
"422",1595,0.00114526111901386
"423",1594,0.00116312710528443
"424",1593,0.00118106954846634
"425",1592,0.00119908338842661
"426",1591,0.00121716345173732
"427",1590,0.00123530445370804
"428",1589,0.00125512535135608
"429",1588,0.00127501161472649
"430",1587,0.00129495633693543
"431",1586,0.00131495246734717
"432",1585,0.00133499281495655
"433",1584,0.00134838851384948
"434",1583,0.00136179400230494
"435",1582,0.00137520686779264
"436",1581,0.00138862467268832
"437",1580,0.00140204495500374
"438",1579,0.00141042648023963
"439",1578,0.00141881256904586
"440",1577,0.00142720261398915
"441",1576,0.00143559600265352
"442",1575,0.00144399211770754
"443",1574,0.00145070429198028
"444",1573,0.00145741305830264
"445",1572,0.00146411804380167
"446",1571,0.00147081887422324
"447",1570,0.00147751517397319
"448",1569,0.0014875672295064
"449",1568,0.00149761355197564
"450",1567,0.00150765310491742
"451",1566,0.00151768484590282
"452",1565,0.00152770772670455
"453",1564,0.00154272312825586
"454",1563,0.00155771264233876
"455",1562,0.00157267266306229
"456",1561,0.00158759955960297
"457",1560,0.00160248967759023
"458",1559,0.00161078118395776
"459",1558,0.00161906253934271
"460",1557,0.00162733304970404
"461",1556,0.00163559201781427
"462",1555,0.00164383874335862
"463",1554,0.00163559201781427
"464",1553,0.00162733304970404
"465",1552,0.00161906253934271
"466",1551,0.00161078118395776
"467",1550,0.00160248967759023
"468",1549,0.00160248967759023
"469",1548,0.00160248967759023
"470",1547,0.00160248967759023
"471",1546,0.00160248967759023
"472",1545,0.00160248967759023
"473",1544,0.00162224008870424
"474",1543,0.0016419005258804
"475",1542,0.00166146190018327
"476",1541,0.00168091508089099
"477",1540,0.00170025090269481
"478",1539,0.00172592349691698
"479",1538,0.0017513678611241
"480",1537,0.00177656261006115
"481",1536,0.00180148631218707
"482",1535,0.00182611751935758
"483",1534,0.00184741303699811
"484",1533,0.00186845386859882
"485",1532,0.00188922572274341
"486",1531,0.0019097143656011
"487",1530,0.00192990563697473
"488",1529,0.00194696508917684
"489",1528,0.00196378692576903
"490",1527,0.00198036241201215
"491",1526,0.00199668288534061
