x,y,bp
-62.99975613533117,10.601903928739516,4205
-62.91764077678338,10.599938805436278,4205
-62.83552370094188,10.59802825903098,4221
-62.753404956066326,10.596172288527992,4221
-62.67128459042232,10.594370892960114,4221
-62.58916265228114,10.592624071389112,4163
-62.50703918991965,10.590931822905466,4163
-62.424914251620095,10.589294146628326,4163
-62.342787885669935,10.587711041705568,4163
-62.17853106399254,10.58470854265789,4236
-62.09640070486474,10.583289146971934,4236
-62.014269111284804,10.581924319518215,4236
-61.932136331563704,10.580614059587784,4236
-61.85000241401656,10.579358366500037,4236
-68.66350878428145,10.76877520206976,4109
-68.58158379408306,10.7630420550138,4109
-68.49965377239039,10.757363606576742,4112
-68.41771876672688,10.751739853694824,4151
-68.3357788246334,10.746170793336468,4151
-68.2538339936681,10.740656422502674,4172
-68.1718843214063,10.735196738226277,4172
-68.08992985544027,10.729791737572512,4172
-63.658595247554175,10.519057861116886,4116
-63.57645084638271,10.516656848097119,4116
-63.49430433864778,10.514310403400286,4116
-63.412155772634236,10.512018525811792,4116
-63.330005196634154,10.509781214145727,4133
-63.247852658946734,10.50759846724502,4205
-63.165698207878116,10.505470283981184,4205
-63.08354189174118,10.50339666325434,4205
-63.00138375885537,10.501377603993395,4205
-62.91922385754662,10.499413105155528,4221
-62.837062236147034,10.49750316572694,4221
-62.75489894299484,10.495647784721873,4221
-62.67273402643414,10.493846961183356,4221
-62.59056753481484,10.492100694182882,4221
-62.50839951649232,10.49040898282027,4163
-62.426230019827436,10.488771826223818,4163
-62.34405909318623,10.487189223550164,4163
-62.09753821713987,10.482768731059036,4236
-62.01536205435235,10.481404336210936,4236
-61.933184703491136,10.480094491494363,4236
-68.58623451918415,10.662518668123198,4109
-68.50426028030837,10.656842053950028,4109
-68.42228104937,10.651220116637981,4109
-68.34029687398642,10.645652853186288,4172
-68.25830780179238,10.64014026062615,4172
-68.17631388043984,10.634682336020427,4172
-68.09431515759769,10.629279076463826,4172
-68.0123116809518,10.623930479082908,4172
-63.66058125866694,10.418612340902868,4116
-63.578392291657835,10.416212084313495,4116
-63.496201214653176,10.413866378655381,4116
-63.41400807601636,10.411575222726627,4116
-63.33181292411802,10.409338615353647,4133
-63.249615807335985,10.40715655539139,4205
-63.16741677405495,10.40502904172303,4205
-63.08521587266645,10.4029560732603,4205
-63.00301315156859,10.400937648943092,4205
-62.92080865916591,10.398973767739692,4221
-62.838602443869256,10.39706442864654,4221
-62.75639455409553,10.395209630688395,4221
-62.67418503826753,10.393409372918189,4221
-62.59197394481391,10.391663654417089,4221
-62.50976132216879,10.389972474294256,4163
-62.42754721877177,10.388335831687247,4163
-61.85201110392102,10.378406317315202,4129
-61.7697868989264,10.37720594714774,4129
-61.68756164935132,10.376060107994373,4129
-68.42684827727437,10.55078723636776,4091
-68.34481982096494,10.545221750403565,4172
-68.26278645988924,10.539710916891465,4172
-68.18074824177597,10.534254732924468,4172
-68.09870521437094,10.52885319562677,4172
-68.01665742543683,10.523506302154214,4172
-63.662569428895104,10.318252868722942,4116
-63.58033584769165,10.31585336024597,4116
-63.4981001530531,10.313508385498219,4116
-63.41586239342156,10.311217943290298,4116
-63.333622617246405,10.308982032461,4121
-63.25138087298422,10.306800651877184,4133
-63.169137209098494,10.304673800433886,4205
-63.08689167405954,10.302601477054004,4205
-63.00464431634428,10.300583680688732,4205
-62.92239518443611,10.298620410317092,4221
-62.84014432682472,10.296711664946184,4221
-62.75789179200584,10.294857443610875,4221
-62.675637628481226,10.293057745374139,4221
-62.59338188475834,10.291312569326683,4221
-61.935284870503764,10.27931385983651,4129
-61.85301708870023,10.278059347166169,4129
-61.77074821205279,10.276859349121155,4129
-61.688478289121065,10.275713865097362,4129
-61.606207368468375,10.274622894518478,4129
-68.4314204584638,10.450440828359552,4088
-68.34934767351601,10.444877100545334,4172
-68.2672699758289,10.439368006936942,4172
-68.18518741320815,10.433913544657058,4172
-68.10310003347655,10.428513710859349,4172
-68.02100788447385,10.423168502728739,4172
-63.582281517915405,10.215580294795188,4116
-63.500001157200074,10.21323604286319,4116
-63.4177187281236,10.210946306470316,4121
-63.33543427921432,10.208711084467573,4121
-63.253147859007704,10.206530375733744,4121
-63.17085951604618,10.20440417917551,4130
-63.08856929887909,10.202332493727294,4184
-63.0062772560623,10.200315318351223,4211
-62.92398343615821,10.198352652037164,4211
-62.841687887735524,10.1964444938027,4235
-62.75939065936903,10.194590842692895,4235
-62.677091799639555,10.192791697780645,4235
-62.59479135713358,10.19104705816629,4241
-62.51248938044332,10.189356922977815,4241
-62.43018591816637,10.18772129137072,4241
-62.265574731269,10.184613535660194,4232
-62.183267103869454,10.183141410005263,4232
-62.100958185324586,10.181723784828595,4232
-61.93633666929228,10.179052033109052,4129
-61.854024169062335,10.177797905234042,4129
-61.771710572201755,10.176598275173152,4129
-61.689395927349345,10.175453142328598,4129
-61.60708028314766,10.174362506130306,4129
-68.35388043960394,10.34461852120758,4088
-68.27175835749877,10.339111148438725,4172
-68.18963140254675,10.333658388973692,4172
-68.10749962264788,10.32826023999568,4172
-63.584229305767856,10.11539250886737,4095
-63.50190423045396,10.113048971690121,4095
-63.41957708340349,10.110759933239198,4121
-63.33724791322382,10.108525392377782,4121
-63.25491676852952,10.106345347996703,4121
-63.1725836979422,10.104219799014066,4130
-63.09024875009027,10.102148744375793,4184
-63.007911973608785,10.100132183054972,4211
-62.92557341713935,10.098170114052303,4235
-62.84323312932981,10.096262536395693,4235
-62.76089115883419,10.094409449140537,4235
-62.67854755431253,10.092610851369548,4241
-62.59620236443056,10.090866742192668,4241
-62.51385563785976,10.089177120747115,4241
-62.43150742327698,10.087541986197456,4292
-62.349157769364396,10.085961337735377,4292
-62.26680672480929,10.084435174579898,4292
-62.18445433830382,10.082963495977035,4273
-62.102100658545005,10.081546301200053,4232
-62.01974573423441,10.080183589549486,4232
-61.93738961407799,10.078875360352702,4248
-61.855032346786,10.077621612964405,4248
-61.772673981072735,10.076422346766332,4248
-61.690314565656394,10.075277561167233,4232
-61.60795414925894,10.07418725560274,4232
-61.52559278060584,10.073151429535834,4232
-63.58617921469532,10.015289625356967,4095
-63.503809376182055,10.012946794906693,4095
-63.4214374625494,10.010658446557015,4121
-63.33906352248399,10.008424579183417,4121
-63.25668760467969,10.006245191688485,4121
-63.174309757837385,10.004120283002145,4121
-63.09193003066479,10.00204985208137,4184
-63.00954847187629,10.000033897910408,4211
-62.92716513019287,9.998072419500629,4235
-62.844780054341705,9.9961654158904,4235
-62.76239329305623,9.994312886145206,4235
-62.68000489507583,9.99251482935761,4241
-62.59761490914572,9.990771244647156,4241
-62.51522338401677,9.989082131160343,4292
-62.43283036844528,9.987447488070643,4292
-62.35043591119288,9.985867314578472,4292
-62.26804006102631,9.98434160991125,4292
-62.18564286671727,9.982870373323093,4292
-62.10324437704221,9.981453604095115,4273
-62.02084464078223,9.980091301535284,4248
-61.93844370672284,9.978783464978374,4248
-61.85604162365377,9.977530093785939,4248
-61.77363844036892,9.976331187346394,4248
-61.691234205666035,9.975186745074701,4248
-61.60882896834661,9.974096766412883,4232
-61.5264227772157,9.973061250829481,4232
-61.44401568108177,9.972080197819798,4232
-63.58813124815169,9.915271269129692,4095
-63.505716597759005,9.91292913741132,4095
-63.423299868856745,9.910641471354321,4095
-63.340881110210994,9.908408269846294,4121
-63.25846037059507,9.906229531801685,4121
-63.17603769878928,9.904105256161937,4121
-63.09361314358088,9.902035441895318,4172
-63.01118675376373,9.900020087997047,4205
-62.92875857813832,9.898059193489157,4235
-62.84632866551138,9.896152757420467,4235
-62.76389706469591,9.894300778866468,4235
-62.681463824510864,9.892503256929608,4264
-62.59902899378104,9.890760190738986,4294
-62.516592621336855,9.88907157945027,4294
-62.43415475601432,9.887437422245942,4294
-62.35171544665464,9.885857718335076,4292
-62.2692747421042,9.884332466953428,4292
-62.186832691214384,9.88286166736324,4292
-62.10438934284131,9.881445318853354,4291
-62.021944745845744,9.88008342073933,4291
-61.93949894909289,9.878775972363021,4252
-61.85705200145223,9.877522973093013,4248
-61.77460395179732,9.876324422324286,4248
-61.692154849005675,9.87518031947838,4248
-61.609704741958495,9.874090664003074,4232
-61.52725367954065,9.873055455372787,4232
-61.44480171064033,9.872074693088495,4232
-61.36234888414897,9.87114837667725,4140
-61.27989524896108,9.870276505692821,4140
-63.50762589856693,9.81299562605619,4095
-63.42516430562822,9.810708634515091,4095
-63.34270067962808,9.808476091281452,4112
-63.26023506941942,9.806297995281447,4112
-63.177767523862215,9.804174345468152,4112
-63.09529809182335,9.802105140821075,4175
-63.01282682217638,9.800090380346239,4193
-62.93035376380147,9.798130063076487,4205
-62.84787896558507,9.796224188070852,4235
-62.76540247641991,9.794372754415079,4264
-62.68292434520469,9.792575761221237,4294
-62.60044462084393,9.79083320762805,4294
-62.51796335224791,9.789145092800215,4294
-62.435480588332354,9.787511415929359,4294
-62.35299637801829,9.785932176233086,4294
-62.27051077023194,9.784407372955421,4292
-62.188023813904486,9.78293700536673,4292
-62.10553555797192,9.781521072763713,4291
-62.02304605137487,9.780159574469238,4291
-61.94055534305839,9.778852509832525,4291
-61.85806348197183,9.777599878228914,4252
-61.77557051706871,9.776401679060122,4248
-61.69307649730636,9.775257911753874,4248
-61.61058147164597,9.774168575764206,4232
-61.52808548905225,9.773133670571127,4232
-61.4455885984934,9.772153195681076,4232
-61.36309084894076,9.771227150626409,4140
-61.280592289368805,9.77035553496554,4140
-61.19809296875486,9.769538348283346,4140
-63.34452223396559,9.708627672340185,4112
-63.26201170430349,9.706450211009143,4112
-63.179499236127256,9.704327179831358,4112
-63.096984878383594,9.702258577797494,4175
-63.01446868002594,9.700244403924687,4181
-62.9319506900143,9.69828465725616,4248
-62.84943095731504,9.69637933686143,4248
-62.76690953090076,9.694528441836209,4264
-62.68438645975008,9.692731971302388,4294
-62.601861792847494,9.69098992440801,4294
-62.51933557918316,9.68930230032714,4294
-62.43680786775281,9.68766909826021,4294
-62.35427870755745,9.686090317433386,4294
-62.2717481476033,9.684565957099101,4292
-62.18921623690152,9.683096016535737,4291
-62.10668302446817,9.681680495047708,4291
-62.024148559323834,9.680319391965321,4291
-61.941612890493715,9.679012706645022,4291
-61.859076067007145,9.67776043846899,4252
-61.77653813789768,9.676562586845591,4248
-61.693999152202785,9.67541915120874,4232
-61.611459158963754,9.674330131018554,4232
-61.528918207225374,9.6732955257609,4232
-61.44637634603592,9.672315334947555,4199
-61.36383362444689,9.67138955811604,4140
-61.28129009151286,9.67051819482975,4140
-61.198745796291284,9.669701244677919,4140
-61.11620078784237,9.668938707275545,4078
-61.03365511522885,9.668230582263483,4015
-60.9511088275158,9.667576869308249,4015
-60.86856197377057,9.666977568102311,4015
-63.34634577646101,9.60886264379358,4074
-63.263790278404926,9.60668580978535,4112
-63.18123283866222,9.604563390081061,4133
-63.09867350625963,9.602495383682415,4175
-63.01611233023058,9.60048178961752,4248
-62.93354935961511,9.598522606940058,4248
-62.85098464345967,9.596617834729873,4248
-62.76841823081692,9.594767472092844,4264
-62.68585017074558,9.592971518160306,4294
-62.603280512310256,9.591229972090003,4294
-62.52070930458124,9.58954283306515,4294
-62.43813659663436,9.587910100294716,4294
-62.3555624375508,9.586331773013814,4294
-62.27298687641695,9.584807850482989,4291
-62.19040996232416,9.583338331988633,4291
-62.10783174436866,9.581923216843023,4291
-62.025252271651276,9.580562504383757,4291
-61.94267159327737,9.579256193974366,4291
-61.860089758356565,9.57800428500416,4252
-61.777506816002635,9.576806776887757,4240
-61.694922815333314,9.575663669065603,4240
-61.612337805470105,9.57457496100375,4232
-61.529751835538136,9.573540652193783,4232
-61.44716495466591,9.572560742152875,4199
-61.36457721198525,9.571635230423643,4199
-61.281988656631,9.570764116574445,4141
-61.19939933774098,9.569947400199181,4140
-61.11680930445565,9.569185080916913,4078
-61.03421860591808,9.568477158372612,4057
-60.9516272912737,9.56782363223656,4057
-60.86903540967014,9.567224502204578,4025
-60.786443010257074,9.566679767997925,4015
-68.38118066859806,9.744853363927712,4151
-68.29879127171462,9.739355920245135,4151
-68.21639695414336,9.733912985704645,4151
-63.34817131035891,9.509180638315707,4032
-63.26557079488835,9.507004424313738,4074
-63.18296833455175,9.504882608949433,4133
-63.10036397845604,9.502815191235895,4145
-63.01775777571483,9.50080217021185,4248
-62.9351497754484,9.498843544941714,4248
-62.8525400267834,9.49693931451551,4248
-62.769928578852756,9.495089478049062,4262
-62.68731548079547,9.493294034683498,4271
-62.60470078175639,9.491552983585898,4294
-62.52208453088614,9.489866323948542,4294
-62.439466777340854,9.488234054989444,4294
-62.356847570282056,9.486656175952076,4271
-62.27422695887646,9.4851326861053,4261
-62.191604992295765,9.483663584743585,4291
-62.10898171971657,9.482248871186675,4291
-62.0263571903201,9.480888544779843,4291
-61.9437314532921,9.479582604893611,4252
-61.86110455782261,9.478331050924142,4251
-61.77847655310582,9.477133882292637,4251
-61.69584748833988,9.475991098445867,4240
-61.61321741272673,9.474902698855692,4232
-61.530586375471955,9.47386868301956,4232
-61.447954425784516,9.472889050459907,4232
-61.36532161287669,9.471963800724726,4199
-61.28268798596382,9.471092933387014,4172
-61.200053594264176,9.470276448045137,4172
-61.117418486998716,9.469514344322844,4172
-61.03478271339103,9.468806621868731,4099
-60.95214632266704,9.468153280356907,4057
-60.8695093640549,9.467554319486661,4057
-60.78687188678475,9.46700973898226,4025
-68.4681771948746,9.650737087685522,4151
-68.3857480539073,9.645186738494182,4151
-68.30331393579067,9.639690884384272,4151
-68.220874888952,9.634249522712977,4151
-68.13843096183608,9.628862650866314,4151
-63.267353256925375,9.407405689184328,4032
-63.184705726887294,9.405284471054978,4133
-63.10205629798408,9.403217635104017,4133
-63.01940501940977,9.401205180380718,4248
-62.93675194036499,9.399247105960246,4248
-62.85409711005681,9.397343410942824,4262
-62.771440577698606,9.39549409445408,4262
-62.68878239250977,9.393699155645104,4262
-62.60612260371565,9.391958593691967,4271
-62.52346126054732,9.390272407796436,4271
-62.440798412241435,9.38864059718506,4271
-62.358134108039984,9.387063161109849,4261
-62.27546839719021,9.385540098848116,4261
-62.19280132894437,9.384071409702095,4261
-62.11013295255958,9.382657092999313,4261
-62.027463317297624,9.38129714809226,4261
-61.94479247242483,9.379991574358831,4251
-61.86212046721178,9.378740371201776,4251
-61.77944735093331,9.377543538048913,4251
-61.69677317286815,9.376401074353266,4240
-61.614097982298844,9.37531297959271,4232
-61.531421828511604,9.374279253270316,4232
-61.44874476079604,9.37329989491398,4232
-61.36606682844505,9.372374904076695,4199
-61.28338808075464,9.37150428033642,4172
-61.20070856702375,9.370688023296093,4172
-61.118028336553984,9.369926132583457,4172
-61.0353474386496,9.369218607851444,4172
-60.95266592261723,9.368565448777671,4120
-60.86998383776565,9.367966655064727,4144
-60.78730123340578,9.367422226440235,4144
-60.704618158850316,9.366932162656559,4144
-68.4727943195946,9.551151957176467,4151
-68.39032041709606,9.545603195654738,4151
-68.30784152931798,9.540108912667636,4151
-68.2253577047662,9.53466910560136,4151
-68.14286899196391,9.529283771870489,4151
-63.18644501876708,9.305768612886515,4091
-63.103750467861644,9.30370235180267,4133
-63.02105406425289,9.301690456666732,4144
-62.93835585722198,9.299732926564207,4248
-62.85565589605659,9.297829760605529,4262
-62.772954230050665,9.295980957926195,4262
-62.69025090850427,9.294186517686922,4262
-62.607545980723344,9.292446439073265,4262
-62.52483949601963,9.290760721295829,4262
-62.44213150371043,9.289129363590126,4264
-62.359422053118436,9.28755236521677,4264
-62.276711193571565,9.286029725461022,4264
-62.19399897440278,9.284561443633196,4261
-62.111285444949914,9.28314751906838,4261
-62.02857065455551,9.281787951126677,4261
-61.94585465256661,9.280482739192768,4262
-61.8631374883346,9.279231882676287,4262
-61.780419211215005,9.278035381011696,4262
-61.6976998705674,9.276893233658065,4232
-61.61497951575511,9.275805440099449,4232
-61.53225819614512,9.274771999844285,4232
-61.44953596110789,9.273792912426163,4232
-61.36681286001711,9.27286817740296,4190
-61.28408894224962,9.271997794357542,4190
-61.20136425718517,9.271181762897339,4172
-61.118638854206225,9.270420082654416,4172
-61.03591278269792,9.26971275328555,4172
-60.95318609204769,9.269059774472154,4144
-60.870458831645216,9.268461145920224,4144
-60.78773105088224,9.267916867360437,4144
-60.705002799152375,9.267426938548013,4144
-60.6222741258509,9.26699135926294,4144
-68.47741647880514,9.45164956299204,4151
-68.39489776628636,9.446102370578599,4151
-68.31237406034019,9.440609640337982,4151
-68.22984540955102,9.435171369685154,4151
-68.14731186252085,9.429787556063303,4151
-63.18818621329624,9.20633467278663,4053
-63.10544649111332,9.204268979701933,4091
-63.02270491318818,9.202257637466273,4144
-62.93996152888278,9.200300645175517,4154
-62.857216387565565,9.198398001950306,4262
-62.774469538611214,9.196549706936228,4262
-62.691721031400576,9.194755759303405,4262
-62.60897091532047,9.193016158246774,4262
-62.52621923976338,9.19133090298605,4264
-62.443466054127505,9.189699992765469,4264
-62.36071140781636,9.188123426853947,4264
-62.27795535023875,9.186601204545067,4264
-62.19519793080851,9.1851333251572,4264
-62.11243919894439,9.183719788032942,4261
-62.02967920406982,9.182360592539602,4262
-61.94691799561277,9.181055738069043,4262
-61.86415562300557,9.179805224037805,4262
-61.7813921356847,9.178609049886626,4262
-61.698627583090655,9.177467215080924,4262
-61.61586201466776,9.176379719110637,4258
-61.53309547986395,9.175346561489851,4258
-61.45032802813068,9.174367741757514,4232
-61.36755970892264,9.173443259476663,4220
-61.28479057169767,9.172573114234922,4241
-61.202020665916535,9.171757305644153,4241
-61.11925004104272,9.170995833340802,4241
-61.036478746542365,9.170288696985558,4186
-60.95370683188396,9.169635896263431,4162
-60.87093434653825,9.169037430883856,4160
-60.788161339977975,9.168493300580705,4144
-60.70538786167781,9.168003505111924,4144
-60.622613961114084,9.16756804426001,4144
-68.48204368072459,9.352229542097936,4189
-68.39948010961801,9.346683900304937,4189
-68.3169115369184,9.341192704507183,4189
-68.23433801128901,9.335755952148249,4172
-68.15175958141064,9.330373640699827,4172
-68.06917629598158,9.32504576766126,4172
-63.18992931358674,9.106982290936816,4017
-63.10714437077032,9.104917159009785,4053
-63.02435756916619,9.102906363013258,4082
-62.9415689582172,9.100949902053522,4144
-62.858778587372726,9.099047775261443,4154
-62.775986506088444,9.09719998179232,4262
-62.69319276382613,9.095406520825945,4262
-62.610397410053565,9.09366739156657,4262
-62.527600494244325,9.091982593242811,4264
-62.44480206587753,9.090352125107687,4264
-62.36200217443778,9.088775986438693,4264
-62.279200869414915,9.087254176537412,4264
-62.19639820030385,9.085786694730121,4264
-62.11359421660436,9.084373540367018,4259
-62.03078896782102,9.083014712822921,4262
-61.94798250346286,9.081710211496572,4262
-61.86517487304332,9.080460035811198,4262
-61.782366126080014,9.079264185214155,4262
-61.69955631209458,9.078122659177007,4266
-61.61674548061246,9.077035457195521,4266
-61.53393368116277,9.076002578789618,4266
-61.451120963278115,9.075024023503369,4258
-61.368307376494364,9.07409979090511,4241
-61.28549297035051,9.073229880587055,4241
-61.202677794388556,9.07241429216564,4241
-61.11986189815316,9.071653025281549,4241
-61.03704533119164,9.070946079599384,4241
-60.95422814305373,9.070293454807926,4186
-60.87141038329136,9.06969515061992,4183
-60.788592101458526,9.069151166772237,4183
-60.7057733471111,9.068661503025833,4144
-60.62295416980667,9.068226159165649,4144
-68.56927935342924,9.258490075458464,4189
-68.48667593358928,9.252891533314376,4201
-68.4040674552486,9.247347423726644,4201
-68.32145396713149,9.241857744140024,4201
-68.23883551798015,9.236422492026664,4198
-68.15621215655442,9.231041664886602,4207
-68.07358393163163,9.225715260247286,4207
-67.99095089200644,9.220443275663676,4207
-67.90831308649074,9.215225708718101,4049
-63.10884410987064,9.005646531756597,4017
-63.02601203514395,9.00363627536402,4070
-62.94317814810133,9.001680339279718,4082
-62.86034249827327,8.999778722644653,4165
-62.777505135196535,8.997931424624001,4165
-62.6946661084141,8.996138444407034,4207
-62.6118254674749,8.994399781207344,4207
-62.52898326193364,8.992715434262498,4309
-62.44613954135071,8.991085402834322,4309
-62.36329435529186,8.989509686208512,4309
-62.2804477533282,8.98798828369507,4285
-62.19759978503581,8.986521194627944,4291
-62.114750499995814,8.98510841836496,4291
-62.03189994779396,8.983749954288138,4291
-61.94904817802061,8.982445801803465,4291
-61.86619524027047,8.981195960340738,4291
-61.78334118414248,8.980000429353815,4300
-61.70048605923954,8.978859208320488,4300
-61.617629915168465,8.977772296742263,4300
-61.534772801539695,8.976739694144905,4266
-61.45191476796712,8.97576140007768,4266
-61.369055864068024,8.974837414113907,4261
-61.286196139462746,8.973967735850712,4261
-61.2033356437746,8.973152364909108,4249
-61.12047442662969,8.972391300933754,4249
-61.037612537656706,8.97168454359335,4249
-60.95475002648672,8.971032092580169,4249
-60.87188694275309,8.970433947610518,4207
-60.789023336091226,8.969890108424345,4207
-60.706159256138385,8.969400574785233,4183
-68.5739616131725,9.15923218974173,4201
-68.49131324565356,9.15363517730022,4201
-68.40865981135356,9.148092581574774,4201
-68.3260013590759,9.142604400038822,4201
-68.2433379376419,9.137170630193191,4207
-68.16066959589058,9.131791269566145,4207
-68.07799638267852,9.126466315713143,4207
-67.99531834687966,9.121195766216832,4207
-67.91263553738519,9.115979618686909,4207
-67.82994800310327,9.11081787076026,4049
-63.02766831408504,8.904447018381385,4049
-62.94478910141767,8.902491600741781,4070
-62.86190812306852,8.90059048801188,4165
-62.77902542865574,8.898743679366653,4207
-62.6961410678036,8.89695117400494,4288
-62.613255090142346,8.895212971149522,4309
-62.530367545308074,8.893529070046956,4321
-62.447478482942536,8.891899469967745,4321
-62.36458795269287,8.89032417020599,4321
-62.2816960042116,8.888803170079866,4309
-62.198802687156224,8.887336468930977,4300
-62.11590805118925,8.885924066124861,4300
-62.03301214597791,8.884565961050827,4309
-61.950115021194016,8.883262153121889,4309
-61.867216726513725,8.882012641774422,4309
-61.78431731161747,8.88081742646883,4300
-61.70141682618964,8.879676506689004,4300
-61.61851531991854,8.878589881942402,4300
-61.53561284249609,8.877557551760285,4300
-61.45270944361777,8.876579515697344,4279
-61.369805172982346,8.875655773331879,4279
-61.28690008029169,8.874786324265813,4279
-61.20399421525068,8.873971168124575,4261
-61.12108762756695,8.873210304557102,4249
-61.03818036695078,8.872503733235998,4262
-60.95527248311479,8.87185145385721,4262
-60.872364025773905,8.87125346614024,4262
-60.78945504464511,8.870709769828231,4232
-60.70654558944725,8.870220364687677,4207
-60.6236357099009,8.869785250508608,4165
-68.82669814209589,9.07716855304159,4131
-68.74402029646409,9.07140983341629,4131
-68.66133722921421,9.065705522505711,4131
-68.57864898917406,9.060055617730265,4201
-68.4959556251899,9.054460116537447,4201
-68.41325718612629,9.048919016402444,4240
-68.33055372086588,9.043432314827346,4270
-68.24784527830933,9.038000009341536,4270
-68.16513190737498,9.032622097501344,4270
-68.08241365699881,9.027298576890125,4207
-67.99969057613424,9.022029445118195,4207
-67.91696271375194,9.016814699822577,4207
-67.83423011883963,9.011654338667148,4194
-63.11224917858661,8.8073474347081,4049
-63.02932640895964,8.805338237719724,4049
-62.94640182105506,8.80338333211864,4122
-62.86347546456607,8.801482717065921,4165
-62.780547389192286,8.799636391746388,4288
-62.69761764463948,8.79784435536826,4288
-62.61468628061945,8.796106607163592,4321
-62.531753346849804,8.794423146387814,4321
-62.44881889305383,8.792793972320156,4321
-62.365882968960264,8.79121908426312,4330
-62.28294562430315,8.789698481542763,4330
-62.200006908821656,8.788232163508802,4330
-62.117066872259834,8.786820129534249,4309
-62.03412556436659,8.785462379015529,4321
-61.95118303489532,8.784158911372575,4321
-61.86823933360387,8.782909726048763,4321
-61.78529451025428,8.781714822510645,4309
-61.70234861461265,8.780574200248408,4300
-61.61940169644895,8.779487858775394,4300
-61.53645380553679,8.778455797628329,4300
-61.45350499165332,8.777478016367155,4321
-61.37055530457904,8.776554514575416,4321
-61.28760479409755,8.775685291859592,4321
-61.20465350999543,8.774870347849667,4279
-61.121701502062045,8.774109682198832,4270
-61.0387488200894,8.773403294583408,4291
-60.955795513871905,8.772751184703054,4291
-60.87284163320619,8.772153352280812,4291
-60.78988722789103,8.771609797062599,4262
-60.706932347727,8.77112051881793,4232
-60.623977042516465,8.770685517339173,4165
-60.541021362063304,8.77030479244218,4139
-60.458065356172725,8.76997834396575,4123
-60.375109074651114,8.769706171772057,4123
-60.29215256730587,8.769488275746442,4123
-60.209195883945206,8.769324655797215,4112
-60.126239074377956,8.769215311856152,4100
