it,avg,max
1,0.03791084763529555,0.2918208034020145
2,0.0839273194809963,0.2918208034020145
3,0.1135767708134817,0.31938419729747763
4,0.1415446001601459,0.3762107517547339
5,0.1607874608064358,0.3762107517547339
6,0.20775073072745753,0.38593770974179786
7,0.186389419133553,0.41066913924687415
8,0.2508565791818387,0.41066913924687415
9,0.2115288953338902,0.41066913924687415
10,0.24017725333650974,0.41066913924687415
11,0.251374022688429,0.41066913924687415
12,0.24330699849317453,0.41066913924687415
13,0.2261844093924616,0.41066913924687415
14,0.20522004460295457,0.41066913924687415
15,0.197021921108869,0.41066913924687415
16,0.24276742642702606,0.41066913924687415
17,0.14598358237645534,0.41066913924687415
18,0.15134021737089856,0.41066913924687415
19,0.16120943512970062,0.41066913924687415
20,0.18916996319478616,0.41066913924687415
21,0.23999116441717047,0.41066913924687415
