-42.3636,-22.7853
1996,1.04710336585726e-05
1995,1.1832153689349e-05
1994,1.29176779297141e-05
1993,1.40945988743702e-05
1992,1.53696870073297e-05
1991,1.67501172936633e-05
1990,1.82434837909421e-05
1989,1.92402207950846e-05
1988,2.02861682905537e-05
1987,2.13834235764485e-05
1986,2.25341535886316e-05
1985,2.37405961000698e-05
1984,2.39813021909592e-05
1983,2.42250556931171e-05
1982,2.44718912071907e-05
1981,2.47218436399242e-05
1980,2.49749482044446e-05
1979,2.44596005696729e-05
1978,2.3953851053698e-05
1977,2.34575444842167e-05
1976,2.29705276883849e-05
1975,2.24926494776113e-05
1974,2.15637138861243e-05
1973,2.06695673014747e-05
1972,1.98090700729258e-05
1971,1.89811128039374e-05
1970,1.81846158441161e-05
1969,1.7544141867807e-05
1968,1.69241927426001e-05
1967,1.632418948793e-05
1966,1.57435665560923e-05
1965,1.51817716228998e-05
1964,1.49083957371982e-05
1963,1.46399871437804e-05
1962,1.4376462572808e-05
1961,1.41177398943412e-05
1960,1.38637381102678e-05
1959,1.35144091085806e-05
1958,1.31735118003102e-05
1957,1.28408613428292e-05
1956,1.2516276237279e-05
1955,1.21995782922248e-05
1954,1.17043609238207e-05
1953,1.12284567289608e-05
1952,1.07711602696635e-05
1951,1.03317892263462e-05
1938,1.02949442793724e-05
1937,1.08962724536068e-05
1936,1.15305984415675e-05
1935,1.21995782922248e-05
1934,1.38818216901239e-05
1933,1.57721727657862e-05
1932,1.78928559297737e-05
1931,2.02679849724641e-05
1930,2.29236613255455e-05
1929,2.56309171467735e-05
1928,2.86225450316574e-05
1927,3.19239252520315e-05
1926,3.5562170563251e-05
1925,3.95661846355359e-05
1924,4.17148903323455e-05
1923,4.39667155195206e-05
1922,4.63257996866373e-05
1921,4.8796403162891e-05
1920,5.13829082029586e-05
1919,5.29265312419462e-05
1918,5.45140683276085e-05
1917,5.61466387181564e-05
1916,5.78253843164696e-05
1915,5.95514698784319e-05
1914,6.04495401343655e-05
1913,6.13609395116805e-05
1912,6.22858354070371e-05
1911,6.3224396448089e-05
1910,6.417679248057e-05
1909,6.51431945547466e-05
1908,6.61237749112385e-05
1907,6.71187069661965e-05
1906,6.81281652958271e-05
1905,6.91523256202686e-05
1904,7.04486913120369e-05
1903,7.17662558808456e-05
1902,7.31053007834345e-05
1901,7.44661099217109e-05
1900,7.58489696388054e-05
1899,7.80146582165875e-05
1898,8.02383358452211e-05
1897,8.2521364569929e-05
1896,8.48651302206605e-05
1895,8.72710424906185e-05
1894,9.17683179642459e-05
1893,9.64639530186482e-05
1892,0.000101364689560409
1891,0.000106477385900915
1890,0.000111809012430908
1889,0.000117542197468186
1888,0.000123533503855542
1887,0.000129792257655873
1886,0.000136327981495045
1885,0.000143150389986707
1884,0.000148873623397853
1883,0.00015478910036059
1882,0.000160901609292476
1881,0.00016721598589915
1880,0.000173737110382841
1879,0.000180162683476748
1878,0.000186795293584264
1877,0.000193640085216721
1876,0.000200702257856392
1875,0.000207987062871314
1874,0.000216141228810893
1873,0.00022455597736668
1872,0.000233236796986582
1871,0.000242189162599177
1870,0.000251418528818046
1869,0.000259225305270398
1868,0.000267228100462804
1867,0.000275430145027404
1866,0.000283834663705079
1865,0.000292444872891773
1864,0.000296421713630305
1863,0.000300450850874239
1862,0.000304532827429007
1861,0.00030866818739829
1860,0.000312857476058688
1859,0.000307890213476238
1858,0.000302988431928595
1857,0.000298151635976546
1856,0.000293379324895801
1855,0.000288670992927873
1854,0.000276263777773469
1853,0.000264305172812038
1852,0.000252783719232035
1851,0.000241687987237536
1850,0.000231006593013634
1849,0.000225064056871763
1848,0.000219247873642378
1847,0.000213556166553095
1846,0.000207987062871314
1845,0.000202538694693368
1844,0.000209091165070226
1843,0.000215818032206675
