"","x1","x2"
"1",-42.61,-7.44
"2",2000,1.0310233159761e-05
"3",1999,1.13850718323735e-05
"4",1998,1.25638330746706e-05
"5",1997,1.38555448689647e-05
"6",1996,1.52698979782471e-05
"7",1995,1.68172807914133e-05
"8",1994,1.79948118260409e-05
"9",1993,1.92475860354047e-05
"10",1992,2.05797796995276e-05
"11",1991,2.19957493647548e-05
"12",1990,2.35000356544921e-05
"13",1989,2.44928757093353e-05
"14",1988,2.55234027154343e-05
"15",1987,2.65928354790022e-05
"16",1986,2.77024223317789e-05
"17",1985,2.88534414050061e-05
"18",1984,2.90692593735273e-05
"19",1983,2.92871900948049e-05
"20",1982,2.95072517266729e-05
"21",1981,2.97294625451375e-05
"22",1980,2.99538409442745e-05
"23",1979,2.94631377591165e-05
"24",1978,2.8979626786993e-05
"25",1977,2.85032180120876e-05
"26",1976,2.80338222798818e-05
"27",1975,2.75713512933279e-05
"28",1974,2.66668346329321e-05
"29",1973,2.57889786546183e-05
"30",1972,2.49371074466215e-05
"31",1971,2.41105584290931e-05
"32",1970,2.33086822182162e-05
"33",1969,2.26588398577702e-05
"34",1968,2.20253278818263e-05
"35",1967,2.14077910737953e-05
"36",1966,2.08058803286883e-05
"37",1965,2.02192525934646e-05
"38",1964,1.9944690625848e-05
"39",1963,1.96739244606469e-05
"40",1962,1.94069060798799e-05
"41",1961,1.91435879436886e-05
"42",1960,1.88839229885873e-05
"43",1959,1.85204138251953e-05
"44",1958,1.81636000494003e-05
"45",1957,1.78133708737123e-05
"46",1956,1.74696169685034e-05
"47",1955,1.71322304529151e-05
"48",1954,1.65753890633255e-05
"49",1953,1.60357169747453e-05
"50",1952,1.55127278520631e-05
"51",1951,1.50059472782857e-05
"52",1950,1.45149125391704e-05
"53",1949,1.42591678711027e-05
"54",1948,1.40075191659864e-05
"55",1947,1.37599087426381e-05
"56",1946,1.35162795871179e-05
"57",1945,1.32765753475511e-05
"58",1944,1.3356044110389e-05
"59",1943,1.34359448359927e-05
"60",1942,1.35162795871179e-05
"61",1941,1.35970504346094e-05
"62",1940,1.3678259457421e-05
"63",1939,1.43121990900198e-05
"64",1938,1.49734853273902e-05
"65",1937,1.56631812837085e-05
"66",1936,1.63823850385237e-05
"67",1935,1.71322304529151e-05
"68",1934,1.89475366230483e-05
"69",1933,2.09342873372858e-05
"70",1932,2.31062729857031e-05
"71",1931,2.54781356230381e-05
"72",1930,2.8065395473594e-05
"73",1929,3.06571296750162e-05
"74",1928,3.34603237592338e-05
"75",1927,3.64894325952907e-05
"76",1926,3.97596364762037e-05
"77",1925,4.32868539810875e-05
"78",1924,4.5152021980272e-05
"79",1923,4.70877527872539e-05
"80",1922,4.90962483071745e-05
"81",1921,5.11797581922792e-05
"82",1920,5.33405799655239e-05
"83",1919,5.46433050700595e-05
"84",1918,5.59757965172748e-05
"85",1917,5.7338651826307e-05
"86",1916,5.87324775699745e-05
"87",1915,6.01578894121671e-05
"88",1914,6.08622915842158e-05
"89",1913,6.15749034011463e-05
"90",1912,6.22958057158137e-05
"91",1911,6.30250798308742e-05
"92",1910,6.37628074941543e-05
"93",1909,6.45090708938495e-05
"94",1908,6.52639526535607e-05
"95",1907,6.6027535827161e-05
"96",1906,6.67999038934911e-05
"97",1905,6.75811407508887e-05
"98",1904,6.86010795504975e-05
"99",1903,6.96343773552033e-05
"100",1902,7.06811745671049e-05
"101",1901,7.17416125092343e-05
"102",1900,7.28158334227606e-05
"103",1899,7.45199821856226e-05
"104",1898,7.62611189333645e-05
"105",1897,7.80399351052475e-05
"106",1896,7.98571312513066e-05
"107",1895,8.17134170260586e-05
"108",1894,8.50791459920297e-05
"109",1893,8.85635700401824e-05
"110",1892,9.21699061414213e-05
"111",1891,9.59014142605388e-05
"112",1890,9.97613958952142e-05
"113",1889,0.00010394727764176
"114",1888,0.000108286618815082
"115",1887,0.000112783889132431
"116",1886,0.000117443630874394
"117",1885,0.000122270457130628
"118",1884,0.00012626433583778
"119",1883,0.000130367889306625
"120",1882,0.000134583352557301
"121",1881,0.000138912978687129
"122",1880,0.000143359037995601
"123",1879,0.000147752180006327
"124",1878,0.000152262313958164
"125",1877,0.000156891834754634
"126",1876,0.000161643158127786
"127",1875,0.000166518719653947
"128",1874,0.000171872937128677
"129",1873,0.000177368949333389
"130",1872,0.000183009306363096
