"","x1","x2"
"1",-54.4603,-25.2054
"2",2310,1.08956254695529e-05
"3",2309,1.29674370866077e-05
"4",2308,1.53937468092481e-05
"5",2307,1.82273165030851e-05
"6",2306,2.1527288773695e-05
"7",2305,2.53597019213733e-05
"8",2304,3.00138198765008e-05
"9",2303,3.54143460891843e-05
"10",2302,4.16602267039583e-05
"11",2301,4.88598548762909e-05
"12",2300,5.71313688511273e-05
"13",2299,6.4760878237639e-05
"14",2298,7.32747018828403e-05
"15",2297,8.27558342806697e-05
"16",2296,9.3292431619978e-05
"17",2295,0.00010497779226126
"18",2294,0.000110902124143867
"19",2293,0.000117113199656915
"20",2292,0.000123621890679725
"21",2291,0.000130439302888149
"22",2290,0.000137576770206716
"23",2289,0.0001384920306607
"24",2288,0.000139412495069996
"25",2287,0.000140338186296449
"26",2286,0.000141269127253913
"27",2285,0.000142205340907997
"28",2284,0.000144093678425847
"29",2283,0.000146003383600904
"30",2282,0.000147934641996472
"31",2281,0.000149887639980059
"32",2280,0.000151862564714947
"33",2279,0.00014890841186061
"34",2278,0.000146003383600904
"35",2277,0.000143146850275837
"36",2276,0.000140338186296449
"37",2275,0.000137576770206716
"38",2274,0.000131313748409825
"39",2273,0.000125296862244102
"40",2272,0.0001195184905241
"41",2271,0.000113971144993518
"42",2270,0.000108647473294086
"43",2269,0.000102827915925899
"44",2268,9.72805437779357e-05
"45",2267,9.19950581160974e-05
"46",2266,8.69614073197985e-05
"47",2265,8.21697893400532e-05
"48",2264,7.98617482213449e-05
"49",2263,7.76106535307209e-05
"50",2262,7.54153509215258e-05
"51",2261,7.32747018828403e-05
"52",2260,7.11875837475071e-05
"53",2259,7.06740383633989e-05
"54",2258,7.01637522675256e-05
"55",2257,6.96567083823128e-05
"56",2256,6.91528896920167e-05
"57",2255,6.86522792427169e-05
"58",2254,6.72522059140277e-05
"59",2253,6.58775475429947e-05
"60",2252,6.45279520134899e-05
"61",2251,6.32030690073666e-05
"62",2250,6.19025500799947e-05
"63",2249,5.9651624116654e-05
"64",2248,5.74733507763325e-05
"65",2247,5.53657612994969e-05
"66",2246,5.33269256673602e-05
"67",2245,5.13549523935835e-05
"68",2244,4.87029973591738e-05
"69",2243,4.61735062410053e-05
"70",2242,4.37616636773001e-05
"71",2241,4.14627973426562e-05
"72",2240,3.92723761826005e-05
"73",2239,3.68962004020625e-05
"74",2238,3.46495997939442e-05
"75",2237,3.25264685763341e-05
"76",2236,3.05209268818942e-05
"77",2235,2.86273162494136e-05
"78",2234,2.74982227582362e-05
"79",2233,2.64094361340812e-05
"80",2232,2.53597019213733e-05
"81",2231,2.43477970597595e-05
"82",2230,2.33725294032674e-05
"83",2229,2.2992419522164e-05
"84",2228,2.26179123816959e-05
"85",2227,2.22489357411733e-05
"86",2226,2.18854181162193e-05
"87",2225,2.1527288773695e-05
"88",2224,2.04845342708723e-05
"89",2223,1.94877989644541e-05
"90",2222,1.85352917248125e-05
"91",2221,1.7625278951541e-05
"92",2220,1.67560833198544e-05
"93",2219,1.61984923907903e-05
"94",2218,1.56578529270565e-05
"95",2217,1.51337080276781e-05
"96",2216,1.46256110817259e-05
"97",2215,1.41331256037072e-05
"98",2214,1.50051965175488e-05
"99",2213,1.59260825251726e-05
"100",2212,1.68981842547725e-05
"101",2211,1.79239996179855e-05
"102",2210,1.90061265199755e-05
"103",2209,2.04845342708723e-05
"104",2208,2.20664989901187e-05
"105",2207,2.37583150270756e-05
"106",2206,2.55665837261255e-05
"107",2205,2.74982227582362e-05
"108",2204,2.79666200737168e-05
"109",2203,2.8444513313029e-05
"110",2202,2.89321054342924e-05
"111",2201,2.9429603687671e-05
"112",2200,2.99372196975466e-05
"113",2199,2.92551342217522e-05
"114",2198,2.85874595645028e-05
"115",2197,2.79339397723454e-05
"116",2196,2.72943218559838e-05
"117",2195,2.66683558031323e-05
"118",2194,2.60557945897359e-05
"119",2193,2.54563941895934e-05
"120",2192,2.48699135824127e-05
"121",2191,2.42961147603242e-05
"122",2190,2.37347627328938e-05
"123",2189,2.39678061615386e-05
"124",2188,2.42046578003288e-05
"125",2187,2.44453829183491e-05
"126",2186,2.46900479576185e-05
"127",2185,2.4938720552977e-05
"128",2184,2.79840386288137e-05
"129",2183,3.13606684202647e-05
"130",2182,3.50993380377009e-05
"131",2181,3.92329746224012e-05
"132",2180,4.3796786381044e-05
"133",2179,4.85580990153755e-05
"134",2178,5.37853829278147e-05
"135",2177,5.95177553791527e-05
"136",2176,6.57968437947888e-05
"137",2175,7.26668575528563e-05
"138",2174,7.02025480114667e-05
"139",2173,6.78116663920113e-05
"140",2172,6.54924687161171e-05
"141",2171,6.32432343951408e-05
"142",2170,6.10622666366182e-05
"143",2169,5.64642644627507e-05
"144",2168,5.21744134782975e-05
"145",2167,4.81756846693267e-05
"146",2166,4.44516657329906e-05
"147",2165,4.09865671859801e-05
"148",2164,4.43768005032602e-05
"149",2163,4.80149729535923e-05
"150",2162,5.19162900504026e-05
"151",2161,5.60966429053493e-05
"152",2160,6.05726192282305e-05
"153",2159,6.98950403736367e-05
"154",2158,8.05011805147277e-05
"155",2157,9.25398127187638e-05
"156",2156,0.000106172047037349
"157",2155,0.000121571519790949
"158",2154,0.000143675766611217
"159",2153,0.000169131596399053
"160",2152,0.000198314980243521
"161",2151,0.000231619885091781
"162",2150,0.000269454667284252
"163",2149,0.000300217554281285
"164",2148,0.000334105306593025
"165",2147,0.000371356918473083
"166",2146,0.000412215776914347
"167",2145,0.000456927156765055
"168",2144,0.00048550153258364
"169",2143,0.000515487368523665
"170",2142,0.000546924586717971
"171",2141,0.000579851912348181
"172",2140,0.000614306653340287
"173",2139,0.000611707763050067
"174",2138,0.000609132073020079
"175",2137,0.000606579454431678
"176",2136,0.000604049778101572
"177",2135,0.000601542914508346
"178",2134,0.000566884829680854
"179",2133,0.000534084224373873
"180",2132,0.000503070847235428
"181",2131,0.000473773405716473
"182",2130,0.000446120100740038
"183",2129,0.000431220245132446
"184",2128,0.000416715437407089
"185",2127,0.000402599409341237
"186",2126,0.000388865822101603
"187",2125,0.000375508274769961
"188",2124,0.000371138209183381
"189",2123,0.000366808968740392
"190",2122,0.00036252031265399
"191",2121,0.000358271999638654
"192",2120,0.000354063787942444
"193",2119,0.000355418190610565
"194",2118,0.000356787954644172
"195",2117,0.000358173199018818
"196",2116,0.000359574043275845
"197",2115,0.00036099060751478
"198",2114,0.000363128999519699
"199",2113,0.000365277548593659
"200",2112,0.000367436285218143
"201",2111,0.000369605239844264
"202",2110,0.000371784442891707
"203",2109,0.000382835246810065
"204",2108,0.00039414680434968
"205",2107,0.000405722876403409
"206",2106,0.00041756719634052
"207",2105,0.000429683466595766
"208",2104,0.000444587127256352
"209",2103,0.000459893941778387
"210",2102,0.000475610087836751
"211",2101,0.000491741646078154
"212",2100,0.000508294590687561
"213",2099,0.000527308770216783
"214",2098,0.00054690015355445
"215",2097,0.000567079165779387
"216",2096,0.000587856048439905
"217",2095,0.000609240835765312
"218",2094,0.000639570334613991
"219",2093,0.000670989065269387
"220",2092,0.000703510005135486
"221",2091,0.00073714465358611
"222",2090,0.000771902936116764
"223",2089,0.000806826733329365
"224",2088,0.00084286134295646
"225",2087,0.000880015377762852
"226",2086,0.000918295922841219
"227",2085,0.000957708452171103
"228",2084,0.000988170935002693
"229",2083,0.00101933316073174
"230",2082,0.00105119836582163
"231",2081,0.00108376914076643
"232",2080,0.00111704740073928
"233",2079,0.00112514140182684
"234",2078,0.00113334649424479
"235",2077,0.0011416633017783
"236",2076,0.00115009241870056
"237",2075,0.00115863440852211
"238",2074,0.00113500020128428
"239",2073,0.00111178195422584
"240",2072,0.00108897780329443
"241",2071,0.00106658559886316
"242",2070,0.00104460291969946
"243",2069,0.00102582167500222
"244",2068,0.00100726683628614
"245",2067,0.000988938370174422
"246",2066,0.000970836169568404
"247",2065,0.000952960055035745
"248",2064,0.000984391613415405
"249",2063,0.00101651595523857
"250",2062,0.00104933360358895
"251",2061,0.00108284438371419
"252",2060,0.00111704740073928
"253",2059,0.00115103435635976
"254",2058,0.00118573048465625
"255",2057,0.00122113550030264
"256",2056,0.00125724832721102
"257",2055,0.00129406707056454
"258",2054,0.00131124517674039
"259",2053,0.00132855237322435
"260",2052,0.00134598726929712
"261",2051,0.00136354841744276
"262",2050,0.00138123431329624
"263",2049,0.00139904339562586
"264",2048,0.00141697404635104
"265",2047,0.00143502459059595
"266",2046,0.00145319329677911
"267",2045,0.00147147837673962
"268",2044,0.00151752259529865
"269",2043,0.00156442209403905
"270",2042,0.0016121639649237
"271",2041,0.00166073364354228
"272",2040,0.00171011487435548
"273",2039,0.00172765446395585
"274",2038,0.00174537095631834
"275",2037,0.00176326334043024
"276",2036,0.00178133048462469
"277",2035,0.00179957113401988
"278",2034,0.00174909417718941
"279",2033,0.00169947331274568
"280",2032,0.00165072676929938
"281",2031,0.00160287061296929
"282",2030,0.00155591880386874
"283",2029,0.001526829358821
"284",2028,0.00149808889232691
"285",2027,0.00146969989293215
"286",2026,0.00144166458115245
"287",2025,0.00141398491482842
"288",2024,0.00143682617648015
"289",2023,0.00145987589439737
"290",2022,0.00148313230380104
"291",2021,0.00150659354298636
"292",2020,0.00153025765260415
"293",2019,0.0015902917376698
"294",2018,0.00165154576337084
"295",2017,0.00171398094344006
"296",2016,0.00177755453163842
"297",2015,0.00184221979172708
"298",2014,0.00192783273692568
"299",2013,0.00201508284743392
"300",2012,0.00210383710353278
"301",2011,0.00219395119492124
"302",2010,0.00228526970803212
"303",2009,0.00239906844147633
"304",2008,0.00251410738938224
"305",2007,0.00263003194120212
"306",2006,0.00274646603866671
"307",2005,0.00286301389054508
"308",2004,0.00300120986640105
"309",2003,0.00313854338364953
"310",2002,0.00327427402844755
"311",2001,0.0034076372351747
"312",2000,0.00353785095968883
"313",1999,0.00365199760686317
"314",1998,0.00376264215494774
"315",1997,0.00386919355400507
"316",1996,0.00397106465997676
"317",1995,0.0040676775917331
"318",1994,0.00412305699954454
"319",1993,0.00417540874630674
"320",1992,0.00422460806518321
"321",1991,0.00427053878132483
"322",1990,0.00431309382759025
"323",1989,0.0043388504318416
"324",1988,0.00436321152821807
"325",1987,0.00438615512020639
"326",1986,0.00440766076975283
"327",1985,0.00442770962943395
"328",1984,0.00442873745984456
"329",1983,0.00442970270673445
"330",1982,0.00443060538681058
"331",1981,0.0044314455233344
"332",1980,0.00443222314609786
"333",1979,0.0044234582950207
"334",1978,0.00441443911054294
"335",1977,0.00440516722012388
"336",1976,0.00439564429445803
"337",1975,0.0043858720469735
"338",1974,0.00436558665083509
"339",1973,0.00434432557399198
"340",1972,0.00432210400837766
"341",1971,0.00429893777749313
"342",1970,0.00427484331763936
"343",1969,0.00425406780599346
"344",1968,0.00423266966711113
"345",1967,0.0042106593294139
"346",1966,0.00418804748109665
"347",1965,0.00416484506148867
"348",1964,0.00415711536464348
"349",1963,0.00414924553216252
"350",1962,0.00414123635501459
"351",1961,0.00413308864999626
"352",1960,0.00412480325953974
"353",1959,0.00411135847854841
"354",1958,0.00409765427659669
"355",1957,0.00408369332893371
"356",1956,0.0040694783840342
"357",1955,0.00405501226241952
"358",1954,0.00402138779409294
"359",1953,0.00398709145952243
"360",1952,0.00395214918364465
"361",1951,0.00391658708440396
"362",1950,0.00388043143962436
"363",1949,0.00386275290652758
"364",1948,0.00384491711716065
"365",1947,0.00382692699858421
"366",1946,0.00380878549281961
"367",1945,0.00379049555605272
"368",1944,0.00379660851093579
"369",1943,0.00380270519318702
"370",1942,0.00380878549281961
"371",1941,0.00381484930000861
"372",1940,0.00382089650509402
"373",1939,0.00386988573160452
"374",1938,0.00391785167381869
"375",1937,0.00396473430333882
"376",1936,0.00401047411697196
"377",1935,0.00405501226241952
"378",1934,0.00414083069221206
"379",1933,0.00421986696990621
"380",1932,0.0042916877096402
"381",1931,0.00435589775021291
"382",1930,0.00441214384958313
"383",1929,0.00445945044240114
"384",1928,0.00449934227757769
"385",1927,0.00453161217159376
"386",1926,0.00455609161683607
"387",1925,0.00457265224721799
"388",1924,0.00457793415185399
"389",1923,0.00458120695939575
"390",1922,0.00458246635444899
"391",1921,0.00458171067587751
"392",1920,0.00457894092045435
"393",1919,0.00457836961496243
"394",1918,0.00457697595225367
"395",1917,0.0045747585001767
"396",1916,0.00457171633365213
"397",1915,0.0045678490378364
"398",1914,0.00456322602713837
"399",1913,0.00455845751999946
"400",1912,0.00455354450673786
"401",1911,0.00454848799843099
"402",1910,0.00454328902650903
"403",1909,0.0045379486423432
"404",1908,0.00453246791682921
"405",1907,0.00452684793996609
"406",1906,0.00452108982043058
"407",1905,0.00451519468514752
"408",1904,0.00450950218479989
"409",1903,0.00450353971179963
"410",1902,0.00449730835644023
"411",1901,0.00449080925714461
"412",1900,0.00448404360011843
"413",1899,0.00447435855986566
"414",1898,0.00446387864845022
"415",1897,0.00445260761162277
"416",1896,0.00444054969255672
"417",1895,0.00442770962943395
"418",1894,0.00440050707917458
"419",1893,0.00437157524250321
"420",1892,0.00434095712254337
"421",1891,0.00430869759906432
"422",1890,0.00427484331763936
"423",1889,0.00423883046574192
"424",1888,0.00420069040439607
"425",1887,0.00416048053942204
"426",1886,0.00411826165798357
"427",1885,0.00407409776668737
"428",1884,0.00403732419530225
"429",1883,0.0039995356310659
"430",1882,0.00396076689847507
"431",1881,0.00392105347548258
"432",1880,0.00388043143962436
"433",1879,0.00384012206536302
"434",1878,0.00379885564504059
"435",1877,0.00375667007875383
"436",1876,0.00371360401925273
"437",1875,0.00366969680675505
"438",1874,0.00362327720884722
"439",1873,0.00357630538389791
"440",1872,0.00352882314238424
"441",1871,0.00348087210462647
"442",1870,0.003432493641949
"443",1869,0.00339127720743376
"444",1868,0.00334972692992732
"445",1867,0.00330786732867541
"446",1866,0.0032657228476402
"447",1865,0.00322331783240913
"448",1864,0.00320245781361635
"449",1863,0.00318148877903856
"450",1862,0.00316041488047309
"451",1861,0.0031392402817722
"452",1860,0.00311796915696248
"453",1859,0.00313991385643869
"454",1858,0.00316184900876597
"455",1857,0.00318377096494519
"456",1856,0.00320567603426781
"457",1855,0.00322756048529015
"458",1854,0.00329127933459469
"459",1853,0.00335425527856617
"460",1852,0.00341640074998149
"461",1851,0.00347762832845419
"462",1850,0.00353785095968883
"463",1849,0.003571285987903
"464",1848,0.00360441485114687
"465",1847,0.0036372232216705
"466",1846,0.00366969680675505
"467",1845,0.00370182135894247
"468",1844,0.00366322955718579
"469",1843,0.00362413924822506
"470",1842,0.00358457507601695
"471",1841,0.00354456176988022
"472",1840,0.0035041241191188
"473",1839,0.00341517176241232
"474",1838,0.0033245963148501
"475",1837,0.00323264925204136
"476",1836,0.00313957997164172
"477",1835,0.00304563470405486
"478",1834,0.00294361349995852
"479",1833,0.00284134246328236
"480",1832,0.00273910300926816
"481",1831,0.00263716521591202
"482",1830,0.00253578683990704
"483",1829,0.0024349011103754
"484",1828,0.00233488224842735
"485",1827,0.00223595835478173
"486",1826,0.00213834368836672
"487",1825,0.0020422381239706
"488",1824,0.00196725641468476
"489",1823,0.00189332328208674
"490",1822,0.00182052809090979
"491",1821,0.00174895412245551
"492",1820,0.00167867848874032
"493",1819,0.00162821363628188
"494",1818,0.00157849282621242
"495",1817,0.00152954129320189
"496",1816,0.00148138244116408
"497",1815,0.00143403784761517
"498",1814,0.00140130766143738
"499",1813,0.00136914234304449
"500",1812,0.00133754326620101
"501",1811,0.00130651115125902
"502",1810,0.00127604609061091
"503",1809,0.00125476016849792
"504",1808,0.00123369367208257
"505",1807,0.0012128475106152
"506",1806,0.00119222250597484
"507",1805,0.00117181939378711
"508",1804,0.0011667533645219
"509",1803,0.00116170125394255
"510",1802,0.00115666307106267
"511",1801,0.00115163882457027
"512",1800,0.00114662852282904
"513",1799,0.00114565802390321
"514",1798,0.00114469996505014
"515",1797,0.00114375441068149
"516",1796,0.00114282142440435
"517",1795,0.00114190106901514
"518",1794,0.00114691401637293
"519",1793,0.00115194101790177
"520",1792,0.00115698206564044
"521",1791,0.00116203715130126
"522",1790,0.00116710626626896
"523",1789,0.00116203715130126
"524",1788,0.00115698206564044
"525",1787,0.00115194101790177
"526",1786,0.00114691401637293
"527",1785,0.00114190106901514
"528",1784,0.00110720455505788
"529",1783,0.00107319918583389
"530",1782,0.0010398863839497
"531",1781,0.00100726683628614
"532",1780,0.000975340515918418
"533",1779,0.000970836169568399
"534",1778,0.000966345953944317
"535",1777,0.000961869865544697
"536",1776,0.000957407900592341
"537",1775,0.000952960055035745
"538",1774,0.00101281050127444
"539",1773,0.00107506237455219
"540",1772,0.00113970256234751
"541",1771,0.00120670816947259
"542",1770,0.00127604609061091
"543",1769,0.00135225958040085
"544",1768,0.00143109625147466
"545",1767,0.0015124906299802
"546",1766,0.00159636285202166
"547",1765,0.00168261828752438
"548",1764,0.00172581990930397
"549",1763,0.00176962975621009
"550",1762,0.00181403485496249
"551",1761,0.00185902117686286
"552",1760,0.00190457362469489
"553",1759,0.00187678194591598
"554",1758,0.00184913367133179
"555",1757,0.00182163789360112
"556",1756,0.00179430345211791
"557",1755,0.00176713892652738
"558",1754,0.00167986889450763
"559",1753,0.00159522785201255
"560",1752,0.00151329732413218
"561",1751,0.00143414076674699
"562",1750,0.00135780447265854
"563",1749,0.00127070409196397
"564",1748,0.00118710089865405
"565",1747,0.00110704901747372
"566",1746,0.00103058087708083
"567",1745,0.000957708452171103
"568",1744,0.000921646655599193
"569",1743,0.00088650044255038
"570",1742,0.000852269465080674
"571",1741,0.000818952058878322
"572",1740,0.00078654529322528
"573",1739,0.000761748685616465
"574",1738,0.000737519272254017
"575",1737,0.000713855751667583
"576",1736,0.00069075618275454
"577",1735,0.000668218009313356
"578",1734,0.000649140519829223
"579",1733,0.00063055827641105
"580",1732,0.000612463080823838
"581",1731,0.000594846581372067
"582",1730,0.000577700293477501
"583",1729,0.000560191805207846
"584",1728,0.000543121392360526
"585",1727,0.000526482344028265
"586",1726,0.000510267857138082
"587",1725,0.000494471047543599
"588",1724,0.000478269670099944
"589",1723,0.000462484708187537
"590",1722,0.000447110098243044
"591",1721,0.000432139678116007
"592",1720,0.00041756719634052
"593",1719,0.000399587500070508
"594",1718,0.000382229895776029
"595",1717,0.000365482806462902
"596",1716,0.000349334249576781
"597",1715,0.000333771881078471
"598",1714,0.000320498649330173
"599",1713,0.000307679089540468
"600",1712,0.000295301787637665
"601",1711,0.000283355395518298
"602",1710,0.00027182864420096
"603",1709,0.000249437329900087
"604",1708,0.000228624766471335
"605",1707,0.000209306944240458
"606",1706,0.000191401575039911
"607",1705,0.000174828360815321
"608",1704,0.000147135392031943
"609",1703,0.00012326186434338
"610",1702,0.000102788415340886
"611",1701,8.53220267143889e-05
"612",1700,7.04981243729714e-05
"613",1699,6.02745504666843e-05
"614",1698,5.13796771092841e-05
"615",1697,4.36665817335411e-05
"616",1696,3.70004515850549e-05
"617",1695,3.12582406387682e-05
"618",1694,2.99613172432096e-05
"619",1693,2.87223864578647e-05
"620",1692,2.75388645243141e-05
"621",1691,2.64082747952702e-05
"622",1690,2.53282441182945e-05
"623",1689,2.54436828288917e-05
"624",1688,2.55610545340706e-05
"625",1687,2.56803715822364e-05
"626",1686,2.58016464825785e-05
"627",1685,2.5924891904379e-05
"628",1684,2.60196941423645e-05
"629",1683,2.61165149496147e-05
"630",1682,2.62153758563961e-05
"631",1681,2.63162987458055e-05
"632",1680,2.64193058583916e-05
"633",1679,2.64082747952702e-05
"634",1678,2.64037630570177e-05
"635",1677,2.64058082112886e-05
"636",1676,2.64144507164642e-05
"637",1675,2.64297339792166e-05
"638",1674,2.65331737662604e-05
"639",1673,2.6638550012074e-05
"640",1672,2.67458737616716e-05
"641",1671,2.68551562299336e-05
"642",1670,2.6966408801003e-05
"643",1669,2.74241271172319e-05
"644",1668,2.78888444280287e-05
"645",1667,2.83606534520737e-05
"646",1666,2.88396478854454e-05
