"","x1","x2"
"1",-51.993,-21.511
"2",2353,1.23312498682937e-05
"3",2352,1.92078149401104e-05
"4",2351,2.93653458797479e-05
"5",2350,4.40726321490312e-05
"6",2349,6.37903385355691e-05
"7",2348,9.09749478787148e-05
"8",2347,0.000127840868998476
"9",2346,0.000177010326408147
"10",2345,0.000241495188243163
"11",2344,0.000290681278580379
"12",2343,0.000347898600644932
"13",2342,0.000414014300311209
"14",2341,0.00048989729636291
"15",2340,0.000576397095085325
"16",2339,0.00064036228256469
"17",2338,0.000709627784468337
"18",2337,0.000784397833446474
"19",2336,0.000864854533546227
"20",2335,0.00095115359551154
"21",2334,0.0010355007546307
"22",2333,0.00112493296075691
"23",2332,0.00121949302425141
"24",2331,0.00131919335584158
"25",2330,0.00142401330339447
"26",2329,0.00152370020361123
"27",2328,0.00162750280366877
"28",2327,0.00173532453052281
"29",2326,0.00184704045372348
"30",2325,0.00196249631369393
"31",2324,0.00200968556896432
"32",2323,0.00205743089388662
"33",2322,0.00210571833270171
"34",2321,0.0021545331375054
"35",2320,0.00220385976643753
"36",2319,0.00227494688866269
"37",2318,0.00234751639442602
"38",2317,0.0024215455354906
"39",2316,0.00249700733460006
"40",2315,0.00257387040356714
"41",2314,0.00276388618090265
"42",2313,0.00295749047642215
"43",2312,0.00315352499120775
"44",2311,0.00335072604356432
"45",2310,0.00354773593786047
"46",2309,0.00382598233542122
"47",2308,0.00409648734251362
"48",2307,0.00435469013520896
"49",2306,0.00459599853182766
"50",2305,0.00481592248983907
"51",2304,0.00500096480100188
"52",2303,0.00515436718564339
"53",2302,0.00527334834748323
"54",2301,0.00535586161087516
"55",2300,0.00540065140586226
"56",2299,0.00541923916091391
"57",2298,0.00541034139681635
"58",2297,0.00537409332347288
"59",2296,0.00531104423212686
"60",2295,0.00522214364580756
"61",2294,0.00517172737335186
"62",2293,0.005116040177248
"63",2292,0.00505526334003879
"64",2291,0.00498959315762362
"65",2290,0.0049192398838066
"66",2289,0.00491012742375507
"67",2288,0.00490094571036541
"68",2287,0.00489169519556523
"69",2286,0.00488237633405706
"70",2285,0.00487298958328133
"71",2284,0.00485401425715367
"72",2283,0.00483477293003891
"73",2282,0.00481526935619226
"74",2281,0.00479550733004975
"75",2280,0.00477549068500155
"76",2279,0.00480542041096964
"77",2278,0.00483477293003891
"78",2277,0.00486353540337893
"79",2276,0.00489169519556523
"80",2275,0.0049192398838066
"81",2274,0.00498105064854422
"82",2273,0.00503929656264703
"83",2272,0.00509383507934094
"84",2271,0.0051445316743626
"85",2270,0.00519126039834814
"86",2269,0.0052396565726971
"87",2268,0.00528255886538571
"88",2267,0.00531982544057996
"89",2266,0.00535133245846373
"90",2265,0.00537697476080784
"91",2264,0.00538756903599219
"92",2263,0.00539666645569007
"93",2262,0.00540425937242038
"94",2261,0.00541034139681635
"95",2260,0.00541490740658567
"96",2259,0.00541581155271813
"97",2258,0.00541662065354047
"98",2257,0.00541733466641201
"99",2256,0.00541795355369984
"100",2255,0.00541847728278204
"101",2254,0.00543161323233933
"102",2253,0.00544436213796835
"103",2252,0.00545671506093135
"104",2251,0.00546866307237782
"105",2250,0.0054801972603185
"106",2249,0.00547650399037388
"107",2248,0.00547035407076182
"108",2247,0.00546175578388509
"109",2246,0.00545072069906831
"110",2245,0.00543726364661691
"111",2244,0.00541438985805017
"112",2243,0.00538686492230369
"113",2242,0.00535476083305396
"114",2241,0.00531816124821253
"115",2240,0.00527716112672754
"116",2239,0.0052250516983667
"117",2238,0.00516750786674454
"118",2237,0.00510472109188602
"119",2236,0.00503689859693905
"120",2235,0.00496426222964931
"121",2234,0.00491652397114144
"122",2233,0.0048670568492086
"123",2232,0.00481592248983907
"124",2231,0.00476318412113742
"125",2230,0.00470890644346253
"126",2229,0.00468677911702824
"127",2228,0.00466442033667266
"128",2227,0.00464183441443065
"129",2226,0.00461902569049356
"130",2225,0.00459599853182766
"131",2224,0.00452565048965312
"132",2223,0.00445349602497472
"133",2222,0.00437965655933671
"134",2221,0.0043042547837221
"135",2220,0.0042274143226846
"136",2219,0.00417544940988922
"137",2218,0.00412293717460425
"138",2217,0.00406991451519755
"139",2216,0.00401641829835708
"140",2215,0.00396248531736309
"141",2214,0.00405658341818651
"142",2213,0.0041492594011606
"143",2212,0.00424031570811946
"144",2211,0.00432955468331773
"145",2210,0.00441677927489572
"146",2209,0.00452565048965312
"147",2208,0.00463045763034991
"148",2207,0.00473079803347542
"149",2206,0.00482627972778827
"150",2205,0.00491652397114144
"151",2204,0.00495419124394919
"152",2203,0.00499155282680948
"153",2202,0.00502858627565709
"154",2201,0.00506526877925668
"155",2200,0.00510157717277836
"156",2199,0.00509286349572734
"157",2198,0.00508358367095359
"158",2197,0.00507373523197945
"159",2196,0.00506331597599242
"160",2195,0.00505232397054413
"161",2194,0.00504075756008708
"162",2193,0.00502861537233484
"163",2192,0.00501589632443042
"164",2191,0.00500259962890787
"165",2190,0.00498872479943228
"166",2189,0.00501857186162574
"167",2188,0.00504834234445345
"168",2187,0.00507802707849499
"169",2186,0.00510761671564216
"170",2185,0.00513710173110758
"171",2184,0.00527710596574691
"172",2183,0.00540014259997493
"173",2182,0.00550486161641768
"174",2181,0.00559009705465364
"175",2180,0.00565488861174365
"176",2179,0.00571010475134371
"177",2178,0.00574387097774569
"178",2177,0.00575552834967287
"179",2176,0.00574466943401343
"180",2175,0.00571115159290032
"181",2174,0.00573745798999835
"182",2173,0.00576207844357391
"183",2172,0.00578496675244429
"184",2171,0.00580607795779512
"185",2170,0.00582536846034388
